id,date,status,matchday,home_team,away_team,home_team_id,away_team_id,home_score,away_score,winner,season
503087,2024-09-22T18:45:00Z,FINISHED,5,FC Internazionale Milano,AC Milan,108,98,1,2,AWAY_TEAM,2024-2025
503083,2024-09-24T18:45:00Z,FINISHED,5,Atalanta BC,Como 1907,102,7397,2,3,AWAY_TEAM,2024-2025
503097,2024-09-27T18:45:00Z,FINISHED,6,AC Milan,US Lecce,98,5890,3,0,HOME_TEAM,2024-2025
503102,2024-09-28T13:00:00Z,FINISHED,6,Udinese Calcio,FC Internazionale Milano,115,108,2,3,AWAY_TEAM,2024-2025
503096,2024-09-28T16:00:00Z,FINISHED,6,Genoa CFC,Juventus FC,107,109,0,3,AWAY_TEAM,2024-2025
503093,2024-09-28T18:45:00Z,FINISHED,6,Bologna FC 1909,Atalanta BC,103,102,1,1,DRAW,2024-2025
503101,2024-09-29T10:30:00Z,FINISHED,6,Torino FC,SS Lazio,586,110,2,3,AWAY_TEAM,2024-2025
503094,2024-09-29T13:00:00Z,FINISHED,6,Como 1907,Hellas Verona FC,7397,450,3,2,HOME_TEAM,2024-2025
503100,2024-09-29T13:00:00Z,FINISHED,6,AS Roma,Venezia FC,100,454,2,1,HOME_TEAM,2024-2025
503095,2024-09-29T16:00:00Z,FINISHED,6,Empoli FC,ACF Fiorentina,445,99,0,0,DRAW,2024-2025
503098,2024-09-29T18:45:00Z,FINISHED,6,SSC Napoli,AC Monza,113,5911,2,0,HOME_TEAM,2024-2025
503099,2024-09-30T18:45:00Z,FINISHED,6,Parma Calcio 1913,Cagliari Calcio,112,104,2,3,AWAY_TEAM,2024-2025
503111,2024-10-04T16:30:00Z,FINISHED,7,SSC Napoli,Como 1907,113,7397,3,1,HOME_TEAM,2024-2025
503106,2024-10-04T18:45:00Z,FINISHED,7,Hellas Verona FC,Venezia FC,450,454,2,1,HOME_TEAM,2024-2025
503112,2024-10-05T13:00:00Z,FINISHED,7,Udinese Calcio,US Lecce,115,5890,1,0,HOME_TEAM,2024-2025
503103,2024-10-05T16:00:00Z,FINISHED,7,Atalanta BC,Genoa CFC,102,107,5,1,HOME_TEAM,2024-2025
503107,2024-10-05T18:45:00Z,FINISHED,7,FC Internazionale Milano,Torino FC,108,586,3,2,HOME_TEAM,2024-2025
503108,2024-10-06T10:30:00Z,FINISHED,7,Juventus FC,Cagliari Calcio,109,104,1,1,DRAW,2024-2025
503104,2024-10-06T13:00:00Z,FINISHED,7,Bologna FC 1909,Parma Calcio 1913,103,112,0,0,DRAW,2024-2025
503109,2024-10-06T13:00:00Z,FINISHED,7,SS Lazio,Empoli FC,110,445,2,1,HOME_TEAM,2024-2025
503110,2024-10-06T16:00:00Z,FINISHED,7,AC Monza,AS Roma,5911,100,1,1,DRAW,2024-2025
503105,2024-10-06T18:45:00Z,FINISHED,7,ACF Fiorentina,AC Milan,99,98,2,1,HOME_TEAM,2024-2025
503114,2024-10-19T13:00:00Z,FINISHED,8,Como 1907,Parma Calcio 1913,7397,112,1,1,DRAW,2024-2025
503116,2024-10-19T13:00:00Z,FINISHED,8,Genoa CFC,Bologna FC 1909,107,103,2,2,DRAW,2024-2025
503120,2024-10-19T16:00:00Z,FINISHED,8,AC Milan,Udinese Calcio,98,115,1,0,HOME_TEAM,2024-2025
503118,2024-10-19T18:45:00Z,FINISHED,8,Juventus FC,SS Lazio,109,110,1,0,HOME_TEAM,2024-2025
503115,2024-10-20T10:30:00Z,FINISHED,8,Empoli FC,SSC Napoli,445,113,0,1,AWAY_TEAM,2024-2025
503119,2024-10-20T13:00:00Z,FINISHED,8,US Lecce,ACF Fiorentina,5890,99,0,6,AWAY_TEAM,2024-2025
503122,2024-10-20T13:00:00Z,FINISHED,8,Venezia FC,Atalanta BC,454,102,0,2,AWAY_TEAM,2024-2025
503113,2024-10-20T16:00:00Z,FINISHED,8,Cagliari Calcio,Torino FC,104,586,3,2,HOME_TEAM,2024-2025
503121,2024-10-20T18:45:00Z,FINISHED,8,AS Roma,FC Internazionale Milano,100,108,0,1,AWAY_TEAM,2024-2025
503117,2024-10-21T18:45:00Z,FINISHED,8,Hellas Verona FC,AC Monza,450,5911,0,3,AWAY_TEAM,2024-2025
503132,2024-10-25T16:30:00Z,FINISHED,9,Udinese Calcio,Cagliari Calcio,115,104,2,0,HOME_TEAM,2024-2025
503131,2024-10-25T18:45:00Z,FINISHED,9,Torino FC,Como 1907,586,7397,1,0,HOME_TEAM,2024-2025
503129,2024-10-26T13:00:00Z,FINISHED,9,SSC Napoli,US Lecce,113,5890,1,0,HOME_TEAM,2024-2025
503123,2024-10-26T18:45:00Z,FINISHED,9,Atalanta BC,Hellas Verona FC,102,450,6,1,HOME_TEAM,2024-2025
503130,2024-10-27T11:30:00Z,FINISHED,9,Parma Calcio 1913,Empoli FC,112,445,1,1,DRAW,2024-2025
503127,2024-10-27T14:00:00Z,FINISHED,9,SS Lazio,Genoa CFC,110,107,3,0,HOME_TEAM,2024-2025
503128,2024-10-27T14:00:00Z,FINISHED,9,AC Monza,Venezia FC,5911,454,2,2,DRAW,2024-2025
503126,2024-10-27T17:00:00Z,FINISHED,9,FC Internazionale Milano,Juventus FC,108,109,4,4,DRAW,2024-2025
503125,2024-10-27T19:45:00Z,FINISHED,9,ACF Fiorentina,AS Roma,99,100,5,1,HOME_TEAM,2024-2025
503134,2024-10-29T17:30:00Z,FINISHED,10,Cagliari Calcio,Bologna FC 1909,104,103,0,2,AWAY_TEAM,2024-2025
503139,2024-10-29T17:30:00Z,FINISHED,10,US Lecce,Hellas Verona FC,5890,450,1,0,HOME_TEAM,2024-2025
503140,2024-10-29T19:45:00Z,FINISHED,10,AC Milan,SSC Napoli,98,113,0,2,AWAY_TEAM,2024-2025
503136,2024-10-30T17:30:00Z,FINISHED,10,Empoli FC,FC Internazionale Milano,445,108,0,3,AWAY_TEAM,2024-2025
503142,2024-10-30T17:30:00Z,FINISHED,10,Venezia FC,Udinese Calcio,454,115,3,2,HOME_TEAM,2024-2025
503133,2024-10-30T19:45:00Z,FINISHED,10,Atalanta BC,AC Monza,102,5911,2,0,HOME_TEAM,2024-2025
503138,2024-10-30T19:45:00Z,FINISHED,10,Juventus FC,Parma Calcio 1913,109,112,2,2,DRAW,2024-2025
503137,2024-10-31T17:30:00Z,FINISHED,10,Genoa CFC,ACF Fiorentina,107,99,0,1,AWAY_TEAM,2024-2025
503135,2024-10-31T19:45:00Z,FINISHED,10,Como 1907,SS Lazio,7397,110,1,5,AWAY_TEAM,2024-2025
503141,2024-10-31T19:45:00Z,FINISHED,10,AS Roma,Torino FC,100,586,1,0,HOME_TEAM,2024-2025
503143,2024-11-02T14:00:00Z,FINISHED,11,Bologna FC 1909,US Lecce,103,5890,1,0,HOME_TEAM,2024-2025
503152,2024-11-02T17:00:00Z,FINISHED,11,Udinese Calcio,Juventus FC,115,109,0,2,AWAY_TEAM,2024-2025
503148,2024-11-02T19:45:00Z,FINISHED,11,AC Monza,AC Milan,5911,98,0,1,AWAY_TEAM,2024-2025
503149,2024-11-03T11:30:00Z,FINISHED,11,SSC Napoli,Atalanta BC,113,102,0,3,AWAY_TEAM,2024-2025
503151,2024-11-03T14:00:00Z,FINISHED,11,Torino FC,ACF Fiorentina,586,99,0,1,AWAY_TEAM,2024-2025
503145,2024-11-03T17:00:00Z,FINISHED,11,Hellas Verona FC,AS Roma,450,100,3,2,HOME_TEAM,2024-2025
503146,2024-11-03T19:45:00Z,FINISHED,11,FC Internazionale Milano,Venezia FC,108,454,1,0,HOME_TEAM,2024-2025
503144,2024-11-04T17:30:00Z,FINISHED,11,Empoli FC,Como 1907,445,7397,1,0,HOME_TEAM,2024-2025
503150,2024-11-04T17:30:00Z,FINISHED,11,Parma Calcio 1913,Genoa CFC,112,107,0,1,AWAY_TEAM,2024-2025
503147,2024-11-04T19:45:00Z,FINISHED,11,SS Lazio,Cagliari Calcio,110,104,2,1,HOME_TEAM,2024-2025
503156,2024-11-07T19:45:00Z,FINISHED,12,Genoa CFC,Como 1907,107,7397,1,1,DRAW,2024-2025
503159,2024-11-08T19:45:00Z,FINISHED,12,US Lecce,Empoli FC,5890,445,1,1,DRAW,2024-2025
503162,2024-11-09T14:00:00Z,FINISHED,12,Venezia FC,Parma Calcio 1913,454,112,1,2,AWAY_TEAM,2024-2025
503154,2024-11-09T17:00:00Z,FINISHED,12,Cagliari Calcio,AC Milan,104,98,3,3,DRAW,2024-2025
503158,2024-11-09T19:45:00Z,FINISHED,12,Juventus FC,Torino FC,109,586,2,0,HOME_TEAM,2024-2025
503153,2024-11-10T11:30:00Z,FINISHED,12,Atalanta BC,Udinese Calcio,102,115,2,1,HOME_TEAM,2024-2025
503155,2024-11-10T14:00:00Z,FINISHED,12,ACF Fiorentina,Hellas Verona FC,99,450,3,1,HOME_TEAM,2024-2025
503161,2024-11-10T14:00:00Z,FINISHED,12,AS Roma,Bologna FC 1909,100,103,2,3,AWAY_TEAM,2024-2025
503160,2024-11-10T17:00:00Z,FINISHED,12,AC Monza,SS Lazio,5911,110,0,1,AWAY_TEAM,2024-2025
503157,2024-11-10T19:45:00Z,FINISHED,12,FC Internazionale Milano,SSC Napoli,108,113,1,1,DRAW,2024-2025
503166,2024-11-23T14:00:00Z,FINISHED,13,Hellas Verona FC,FC Internazionale Milano,450,108,0,5,AWAY_TEAM,2024-2025
503168,2024-11-23T17:00:00Z,FINISHED,13,AC Milan,Juventus FC,98,109,0,0,DRAW,2024-2025
503170,2024-11-23T19:45:00Z,FINISHED,13,Parma Calcio 1913,Atalanta BC,112,102,1,3,AWAY_TEAM,2024-2025
503165,2024-11-24T11:30:00Z,FINISHED,13,Genoa CFC,Cagliari Calcio,107,104,2,2,DRAW,2024-2025
503163,2024-11-24T14:00:00Z,FINISHED,13,Como 1907,ACF Fiorentina,7397,99,0,2,AWAY_TEAM,2024-2025
503171,2024-11-24T14:00:00Z,FINISHED,13,Torino FC,AC Monza,586,5911,1,1,DRAW,2024-2025
503169,2024-11-24T17:00:00Z,FINISHED,13,SSC Napoli,AS Roma,113,100,1,0,HOME_TEAM,2024-2025
503167,2024-11-24T19:45:00Z,FINISHED,13,SS Lazio,Bologna FC 1909,110,103,3,0,HOME_TEAM,2024-2025
503164,2024-11-25T17:30:00Z,FINISHED,13,Empoli FC,Udinese Calcio,445,115,1,1,DRAW,2024-2025
503172,2024-11-25T19:45:00Z,FINISHED,13,Venezia FC,US Lecce,454,5890,0,1,AWAY_TEAM,2024-2025
503174,2024-11-29T19:45:00Z,FINISHED,14,Cagliari Calcio,Hellas Verona FC,104,450,1,0,HOME_TEAM,2024-2025
503175,2024-11-30T14:00:00Z,FINISHED,14,Como 1907,AC Monza,7397,5911,1,1,DRAW,2024-2025
503178,2024-11-30T17:00:00Z,FINISHED,14,AC Milan,Empoli FC,98,445,3,0,HOME_TEAM,2024-2025
503173,2024-11-30T19:45:00Z,FINISHED,14,Bologna FC 1909,Venezia FC,103,454,3,0,HOME_TEAM,2024-2025
503182,2024-12-01T11:30:00Z,FINISHED,14,Udinese Calcio,Genoa CFC,115,107,0,2,AWAY_TEAM,2024-2025
503179,2024-12-01T14:00:00Z,FINISHED,14,Parma Calcio 1913,SS Lazio,112,110,3,1,HOME_TEAM,2024-2025
503181,2024-12-01T14:00:00Z,FINISHED,14,Torino FC,SSC Napoli,586,113,0,1,AWAY_TEAM,2024-2025
503177,2024-12-01T19:45:00Z,FINISHED,14,US Lecce,Juventus FC,5890,109,1,1,DRAW,2024-2025
503180,2024-12-02T19:45:00Z,FINISHED,14,AS Roma,Atalanta BC,100,102,0,2,AWAY_TEAM,2024-2025
503187,2024-12-06T17:30:00Z,FINISHED,15,FC Internazionale Milano,Parma Calcio 1913,108,112,3,1,HOME_TEAM,2024-2025
503183,2024-12-06T19:45:00Z,FINISHED,15,Atalanta BC,AC Milan,102,98,2,1,HOME_TEAM,2024-2025
503185,2024-12-07T14:00:00Z,FINISHED,15,Genoa CFC,Torino FC,107,586,0,0,DRAW,2024-2025
503188,2024-12-07T17:00:00Z,FINISHED,15,Juventus FC,Bologna FC 1909,109,103,2,2,DRAW,2024-2025
503191,2024-12-07T19:45:00Z,FINISHED,15,AS Roma,US Lecce,100,5890,4,1,HOME_TEAM,2024-2025
503184,2024-12-08T11:30:00Z,FINISHED,15,ACF Fiorentina,Cagliari Calcio,99,104,1,0,HOME_TEAM,2024-2025
503186,2024-12-08T14:00:00Z,FINISHED,15,Hellas Verona FC,Empoli FC,450,445,1,4,AWAY_TEAM,2024-2025
503192,2024-12-08T17:00:00Z,FINISHED,15,Venezia FC,Como 1907,454,7397,2,2,DRAW,2024-2025
503190,2024-12-08T19:45:00Z,FINISHED,15,SSC Napoli,SS Lazio,113,110,0,1,AWAY_TEAM,2024-2025
503189,2024-12-09T19:45:00Z,FINISHED,15,AC Monza,Udinese Calcio,5911,115,1,2,AWAY_TEAM,2024-2025
503196,2024-12-13T19:45:00Z,FINISHED,16,Empoli FC,Torino FC,445,586,0,1,AWAY_TEAM,2024-2025
503194,2024-12-14T14:00:00Z,FINISHED,16,Cagliari Calcio,Atalanta BC,104,102,0,1,AWAY_TEAM,2024-2025
503202,2024-12-14T17:00:00Z,FINISHED,16,Udinese Calcio,SSC Napoli,115,113,1,3,AWAY_TEAM,2024-2025
503197,2024-12-14T19:45:00Z,FINISHED,16,Juventus FC,Venezia FC,109,454,2,2,DRAW,2024-2025
503199,2024-12-15T11:30:00Z,FINISHED,16,US Lecce,AC Monza,5890,5911,2,1,HOME_TEAM,2024-2025
503193,2024-12-15T14:00:00Z,FINISHED,16,Bologna FC 1909,ACF Fiorentina,103,99,1,0,HOME_TEAM,2024-2025
503201,2024-12-15T14:00:00Z,FINISHED,16,Parma Calcio 1913,Hellas Verona FC,112,450,2,3,AWAY_TEAM,2024-2025
503195,2024-12-15T17:00:00Z,FINISHED,16,Como 1907,AS Roma,7397,100,2,0,HOME_TEAM,2024-2025
503200,2024-12-15T19:45:00Z,FINISHED,16,AC Milan,Genoa CFC,98,107,0,0,DRAW,2024-2025
503198,2024-12-16T19:45:00Z,FINISHED,16,SS Lazio,FC Internazionale Milano,110,108,0,6,AWAY_TEAM,2024-2025
503206,2024-12-20T19:45:00Z,FINISHED,17,Hellas Verona FC,AC Milan,450,98,0,1,AWAY_TEAM,2024-2025
503211,2024-12-21T14:00:00Z,FINISHED,17,Torino FC,Bologna FC 1909,586,103,0,2,AWAY_TEAM,2024-2025
503205,2024-12-21T17:00:00Z,FINISHED,17,Genoa CFC,SSC Napoli,107,113,1,2,AWAY_TEAM,2024-2025
503208,2024-12-21T19:45:00Z,FINISHED,17,US Lecce,SS Lazio,5890,110,1,2,AWAY_TEAM,2024-2025
503210,2024-12-22T11:30:00Z,FINISHED,17,AS Roma,Parma Calcio 1913,100,112,5,0,HOME_TEAM,2024-2025
503212,2024-12-22T14:00:00Z,FINISHED,17,Venezia FC,Cagliari Calcio,454,104,2,1,HOME_TEAM,2024-2025
503203,2024-12-22T17:00:00Z,FINISHED,17,Atalanta BC,Empoli FC,102,445,3,2,HOME_TEAM,2024-2025
503209,2024-12-22T19:45:00Z,FINISHED,17,AC Monza,Juventus FC,5911,109,1,2,AWAY_TEAM,2024-2025
503204,2024-12-23T17:30:00Z,FINISHED,17,ACF Fiorentina,Udinese Calcio,99,115,1,2,AWAY_TEAM,2024-2025
503207,2024-12-23T19:45:00Z,FINISHED,17,FC Internazionale Milano,Como 1907,108,7397,2,0,HOME_TEAM,2024-2025
503216,2024-12-28T14:00:00Z,FINISHED,18,Empoli FC,Genoa CFC,445,107,1,2,AWAY_TEAM,2024-2025
503221,2024-12-28T14:00:00Z,FINISHED,18,Parma Calcio 1913,AC Monza,112,5911,2,1,HOME_TEAM,2024-2025
503214,2024-12-28T17:00:00Z,FINISHED,18,Cagliari Calcio,FC Internazionale Milano,104,108,0,3,AWAY_TEAM,2024-2025
503218,2024-12-28T19:45:00Z,FINISHED,18,SS Lazio,Atalanta BC,110,102,1,1,DRAW,2024-2025
503222,2024-12-29T11:30:00Z,FINISHED,18,Udinese Calcio,Torino FC,115,586,2,2,DRAW,2024-2025
503220,2024-12-29T14:00:00Z,FINISHED,18,SSC Napoli,Venezia FC,113,454,1,0,HOME_TEAM,2024-2025
503217,2024-12-29T17:00:00Z,FINISHED,18,Juventus FC,ACF Fiorentina,109,99,2,2,DRAW,2024-2025
503219,2024-12-29T19:45:00Z,FINISHED,18,AC Milan,AS Roma,98,100,1,1,DRAW,2024-2025
503215,2024-12-30T17:30:00Z,FINISHED,18,Como 1907,US Lecce,7397,5890,2,0,HOME_TEAM,2024-2025
503213,2024-12-30T19:45:00Z,FINISHED,18,Bologna FC 1909,Hellas Verona FC,103,450,2,3,AWAY_TEAM,2024-2025
503232,2025-01-04T14:00:00Z,FINISHED,19,Venezia FC,Empoli FC,454,445,1,1,DRAW,2024-2025
503225,2025-01-04T17:00:00Z,FINISHED,19,ACF Fiorentina,SSC Napoli,99,113,0,3,AWAY_TEAM,2024-2025
503226,2025-01-04T19:45:00Z,FINISHED,19,Hellas Verona FC,Udinese Calcio,450,115,0,0,DRAW,2024-2025
503229,2025-01-05T11:30:00Z,FINISHED,19,AC Monza,Cagliari Calcio,5911,104,1,2,AWAY_TEAM,2024-2025
503228,2025-01-05T14:00:00Z,FINISHED,19,US Lecce,Genoa CFC,5890,107,0,0,DRAW,2024-2025
503231,2025-01-05T17:00:00Z,FINISHED,19,Torino FC,Parma Calcio 1913,586,112,0,0,DRAW,2024-2025
503230,2025-01-05T19:45:00Z,FINISHED,19,AS Roma,SS Lazio,100,110,2,0,HOME_TEAM,2024-2025
503236,2025-01-10T19:45:00Z,FINISHED,20,SS Lazio,Como 1907,110,7397,1,1,DRAW,2024-2025
503234,2025-01-11T14:00:00Z,FINISHED,20,Empoli FC,US Lecce,445,5890,1,3,AWAY_TEAM,2024-2025
503241,2025-01-11T14:00:00Z,FINISHED,20,Udinese Calcio,Atalanta BC,115,102,0,0,DRAW,2024-2025
503240,2025-01-11T17:00:00Z,FINISHED,20,Torino FC,Juventus FC,586,109,1,1,DRAW,2024-2025
503237,2025-01-11T19:45:00Z,FINISHED,20,AC Milan,Cagliari Calcio,98,104,1,1,DRAW,2024-2025
503235,2025-01-12T11:30:00Z,FINISHED,20,Genoa CFC,Parma Calcio 1913,107,112,1,0,HOME_TEAM,2024-2025
503242,2025-01-12T14:00:00Z,FINISHED,20,Venezia FC,FC Internazionale Milano,454,108,0,1,AWAY_TEAM,2024-2025
503233,2025-01-12T17:00:00Z,FINISHED,20,Bologna FC 1909,AS Roma,103,100,2,2,DRAW,2024-2025
503239,2025-01-12T19:45:00Z,FINISHED,20,SSC Napoli,Hellas Verona FC,113,450,2,0,HOME_TEAM,2024-2025
503238,2025-01-13T19:45:00Z,FINISHED,20,AC Monza,ACF Fiorentina,5911,99,2,1,HOME_TEAM,2024-2025
503224,2025-01-14T17:30:00Z,FINISHED,19,Como 1907,AC Milan,7397,98,1,2,AWAY_TEAM,2024-2025
503223,2025-01-14T19:45:00Z,FINISHED,19,Atalanta BC,Juventus FC,102,109,1,1,DRAW,2024-2025
503227,2025-01-15T19:45:00Z,FINISHED,19,FC Internazionale Milano,Bologna FC 1909,108,103,2,2,DRAW,2024-2025
503252,2025-01-17T19:45:00Z,FINISHED,21,AS Roma,Genoa CFC,100,107,3,1,HOME_TEAM,2024-2025
503244,2025-01-18T14:00:00Z,FINISHED,21,Bologna FC 1909,AC Monza,103,5911,3,1,HOME_TEAM,2024-2025
503250,2025-01-18T17:00:00Z,FINISHED,21,Juventus FC,AC Milan,109,98,2,0,HOME_TEAM,2024-2025
503243,2025-01-18T19:45:00Z,FINISHED,21,Atalanta BC,SSC Napoli,102,113,2,3,AWAY_TEAM,2024-2025
503247,2025-01-19T11:30:00Z,FINISHED,21,ACF Fiorentina,Torino FC,99,586,1,1,DRAW,2024-2025
503245,2025-01-19T14:00:00Z,FINISHED,21,Cagliari Calcio,US Lecce,104,5890,4,1,HOME_TEAM,2024-2025
503251,2025-01-19T14:00:00Z,FINISHED,21,Parma Calcio 1913,Venezia FC,112,454,1,1,DRAW,2024-2025
503248,2025-01-19T17:00:00Z,FINISHED,21,Hellas Verona FC,SS Lazio,450,110,0,3,AWAY_TEAM,2024-2025
503249,2025-01-19T19:45:00Z,FINISHED,21,FC Internazionale Milano,Empoli FC,108,445,3,1,HOME_TEAM,2024-2025
503246,2025-01-20T19:45:00Z,FINISHED,21,Como 1907,Udinese Calcio,7397,115,4,1,HOME_TEAM,2024-2025
503260,2025-01-24T19:45:00Z,FINISHED,22,Torino FC,Cagliari Calcio,586,104,2,0,HOME_TEAM,2024-2025
503253,2025-01-25T14:00:00Z,FINISHED,22,Como 1907,Atalanta BC,7397,102,1,2,AWAY_TEAM,2024-2025
503259,2025-01-25T17:00:00Z,FINISHED,22,SSC Napoli,Juventus FC,113,109,2,1,HOME_TEAM,2024-2025
503254,2025-01-25T19:45:00Z,FINISHED,22,Empoli FC,Bologna FC 1909,445,103,1,1,DRAW,2024-2025
503258,2025-01-26T11:30:00Z,FINISHED,22,AC Milan,Parma Calcio 1913,98,112,3,2,HOME_TEAM,2024-2025
503261,2025-01-26T14:00:00Z,FINISHED,22,Udinese Calcio,AS Roma,115,100,1,2,AWAY_TEAM,2024-2025
503257,2025-01-26T17:00:00Z,FINISHED,22,US Lecce,FC Internazionale Milano,5890,108,0,4,AWAY_TEAM,2024-2025
503256,2025-01-26T19:45:00Z,FINISHED,22,SS Lazio,ACF Fiorentina,110,99,1,2,AWAY_TEAM,2024-2025
503262,2025-01-27T17:30:00Z,FINISHED,22,Venezia FC,Hellas Verona FC,454,450,1,1,DRAW,2024-2025
503255,2025-01-27T19:45:00Z,FINISHED,22,Genoa CFC,AC Monza,107,5911,2,0,HOME_TEAM,2024-2025
503270,2025-01-31T19:45:00Z,FINISHED,23,Parma Calcio 1913,US Lecce,112,5890,1,3,AWAY_TEAM,2024-2025
503269,2025-02-01T14:00:00Z,FINISHED,23,AC Monza,Hellas Verona FC,5911,450,0,1,AWAY_TEAM,2024-2025
503272,2025-02-01T14:00:00Z,FINISHED,23,Udinese Calcio,Venezia FC,115,454,3,2,HOME_TEAM,2024-2025
503263,2025-02-01T17:00:00Z,FINISHED,23,Atalanta BC,Torino FC,102,586,1,1,DRAW,2024-2025
503264,2025-02-01T19:45:00Z,FINISHED,23,Bologna FC 1909,Como 1907,103,7397,2,0,HOME_TEAM,2024-2025
503267,2025-02-02T11:30:00Z,FINISHED,23,Juventus FC,Empoli FC,109,445,4,1,HOME_TEAM,2024-2025
503266,2025-02-02T14:00:00Z,FINISHED,23,ACF Fiorentina,Genoa CFC,99,107,2,1,HOME_TEAM,2024-2025
503268,2025-02-02T17:00:00Z,FINISHED,23,AC Milan,FC Internazionale Milano,98,108,1,1,DRAW,2024-2025
503271,2025-02-02T19:45:00Z,FINISHED,23,AS Roma,SSC Napoli,100,113,1,1,DRAW,2024-2025
503265,2025-02-03T19:45:00Z,FINISHED,23,Cagliari Calcio,SS Lazio,104,110,1,2,AWAY_TEAM,2024-2025
503176,2025-02-06T19:45:00Z,FINISHED,14,ACF Fiorentina,FC Internazionale Milano,99,108,3,0,HOME_TEAM,2024-2025
503274,2025-02-07T19:45:00Z,FINISHED,24,Como 1907,Juventus FC,7397,109,1,2,AWAY_TEAM,2024-2025
503276,2025-02-08T14:00:00Z,FINISHED,24,Hellas Verona FC,Atalanta BC,450,102,0,5,AWAY_TEAM,2024-2025
503275,2025-02-08T17:00:00Z,FINISHED,24,Empoli FC,AC Milan,445,98,0,2,AWAY_TEAM,2024-2025
503281,2025-02-08T19:45:00Z,FINISHED,24,Torino FC,Genoa CFC,586,107,1,1,DRAW,2024-2025
503282,2025-02-09T11:30:00Z,FINISHED,24,Venezia FC,AS Roma,454,100,0,1,AWAY_TEAM,2024-2025
503273,2025-02-09T14:00:00Z,FINISHED,24,Cagliari Calcio,Parma Calcio 1913,104,112,2,1,HOME_TEAM,2024-2025
503278,2025-02-09T14:00:00Z,FINISHED,24,SS Lazio,AC Monza,110,5911,5,1,HOME_TEAM,2024-2025
503279,2025-02-09T17:00:00Z,FINISHED,24,US Lecce,Bologna FC 1909,5890,103,0,0,DRAW,2024-2025
503280,2025-02-09T19:45:00Z,FINISHED,24,SSC Napoli,Udinese Calcio,113,115,1,1,DRAW,2024-2025
503277,2025-02-10T19:45:00Z,FINISHED,24,FC Internazionale Milano,ACF Fiorentina,108,99,2,1,HOME_TEAM,2024-2025
503284,2025-02-14T19:45:00Z,FINISHED,25,Bologna FC 1909,Torino FC,103,586,3,2,HOME_TEAM,2024-2025
503283,2025-02-15T14:00:00Z,FINISHED,25,Atalanta BC,Cagliari Calcio,102,104,0,0,DRAW,2024-2025
503288,2025-02-15T17:00:00Z,FINISHED,25,SS Lazio,SSC Napoli,110,113,2,2,DRAW,2024-2025
503289,2025-02-15T19:45:00Z,FINISHED,25,AC Milan,Hellas Verona FC,98,450,1,0,HOME_TEAM,2024-2025
503285,2025-02-16T11:30:00Z,FINISHED,25,ACF Fiorentina,Como 1907,99,7397,0,2,AWAY_TEAM,2024-2025
503290,2025-02-16T14:00:00Z,FINISHED,25,AC Monza,US Lecce,5911,5890,0,0,DRAW,2024-2025
503292,2025-02-16T14:00:00Z,FINISHED,25,Udinese Calcio,Empoli FC,115,445,3,0,HOME_TEAM,2024-2025
503291,2025-02-16T17:00:00Z,FINISHED,25,Parma Calcio 1913,AS Roma,112,100,0,1,AWAY_TEAM,2024-2025
503287,2025-02-16T19:45:00Z,FINISHED,25,Juventus FC,FC Internazionale Milano,109,108,1,0,HOME_TEAM,2024-2025
503286,2025-02-17T19:45:00Z,FINISHED,25,Genoa CFC,Venezia FC,107,454,2,0,HOME_TEAM,2024-2025
503298,2025-02-21T19:45:00Z,FINISHED,26,US Lecce,Udinese Calcio,5890,115,0,1,AWAY_TEAM,2024-2025
503299,2025-02-22T14:00:00Z,FINISHED,26,Parma Calcio 1913,Bologna FC 1909,112,103,2,0,HOME_TEAM,2024-2025
503302,2025-02-22T14:00:00Z,FINISHED,26,Venezia FC,SS Lazio,454,110,0,0,DRAW,2024-2025
503301,2025-02-22T17:00:00Z,FINISHED,26,Torino FC,AC Milan,586,98,2,1,HOME_TEAM,2024-2025
503297,2025-02-22T19:45:00Z,FINISHED,26,FC Internazionale Milano,Genoa CFC,108,107,1,0,HOME_TEAM,2024-2025
503294,2025-02-23T11:30:00Z,FINISHED,26,Como 1907,SSC Napoli,7397,113,2,1,HOME_TEAM,2024-2025
503296,2025-02-23T14:00:00Z,FINISHED,26,Hellas Verona FC,ACF Fiorentina,450,99,1,0,HOME_TEAM,2024-2025
503295,2025-02-23T17:00:00Z,FINISHED,26,Empoli FC,Atalanta BC,445,102,0,5,AWAY_TEAM,2024-2025
503293,2025-02-23T19:45:00Z,FINISHED,26,Cagliari Calcio,Juventus FC,104,109,0,1,AWAY_TEAM,2024-2025
503300,2025-02-24T19:45:00Z,FINISHED,26,AS Roma,AC Monza,100,5911,4,0,HOME_TEAM,2024-2025
503124,2025-02-27T19:45:00Z,FINISHED,9,Bologna FC 1909,AC Milan,103,98,2,1,HOME_TEAM,2024-2025
503305,2025-02-28T19:45:00Z,FINISHED,27,ACF Fiorentina,US Lecce,99,5890,1,0,HOME_TEAM,2024-2025
503303,2025-03-01T14:00:00Z,FINISHED,27,Atalanta BC,Venezia FC,102,454,0,0,DRAW,2024-2025
503310,2025-03-01T17:00:00Z,FINISHED,27,SSC Napoli,FC Internazionale Milano,113,108,1,1,DRAW,2024-2025
503312,2025-03-01T19:45:00Z,FINISHED,27,Udinese Calcio,Parma Calcio 1913,115,112,1,0,HOME_TEAM,2024-2025
