match_id,date,home_team,away_team,season,home_form_wins,home_form_points,home_form_goals_for,home_form_goals_against,home_form_matches,away_form_wins,away_form_points,away_form_goals_for,away_form_goals_against,away_form_matches,home_win_rate_at_home,home_avg_goals_at_home,home_matches_at_home,away_win_rate_away,away_avg_goals_away,away_matches_away,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_avg_goals,h2h_matches,home_score,away_score,winner
444520,2024-03-02 17:00:00+00:00,AC Monza,AS Roma,2023-2024,3,11,7,2,5,4,12,14,7,5,0.38461538461538464,1.2307692307692308,13,0.3333333333333333,1.25,12,0,0,1,1.0,1,1,4,AWAY_TEAM
444522,2024-03-02 19:45:00+00:00,Torino FC,ACF Fiorentina,2023-2024,1,5,5,6,5,2,7,10,8,5,0.46153846153846156,1.0769230769230769,13,0.3076923076923077,1.1538461538461537,13,0,0,1,1.0,1,0,0,DRAW
444517,2024-03-03 11:30:00+00:00,Hellas Verona FC,US Sassuolo Calcio,2023-2024,0,3,4,7,5,0,1,6,17,5,0.25,1.1666666666666667,12,0.15384615384615385,1.1538461538461537,13,0,0,1,4.0,1,1,0,HOME_TEAM
444515,2024-03-03 14:00:00+00:00,Empoli FC,Cagliari Calcio,2023-2024,2,9,8,5,5,0,2,4,11,5,0.15384615384615385,0.6923076923076923,13,0.0,0.6153846153846154,13,0,1,0,0.0,1,0,1,AWAY_TEAM
444516,2024-03-03 14:00:00+00:00,Frosinone Calcio,US Lecce,2023-2024,0,1,6,15,5,1,3,4,14,5,0.46153846153846156,1.6923076923076923,13,0.0,0.6923076923076923,13,0,0,1,3.0,1,1,1,DRAW
444514,2024-03-03 17:00:00+00:00,Atalanta BC,Bologna FC 1909,2023-2024,3,10,11,7,5,5,15,14,3,5,0.7692307692307693,2.3076923076923075,13,0.16666666666666666,1.0833333333333333,12,0,0,1,1.0,1,1,2,AWAY_TEAM
444521,2024-03-03 19:45:00+00:00,SSC Napoli,Juventus FC,2023-2024,2,8,10,5,5,1,5,6,7,5,0.4166666666666667,1.4166666666666667,12,0.6153846153846154,1.6153846153846154,13,0,0,1,1.0,1,2,1,HOME_TEAM
444518,2024-03-04 19:45:00+00:00,FC Internazionale Milano,Genoa CFC,2023-2024,5,15,17,2,5,2,8,6,6,5,0.8461538461538461,2.6153846153846154,13,0.23076923076923078,0.8461538461538461,13,0,1,0,2.0,1,2,1,HOME_TEAM
444532,2024-03-08 19:45:00+00:00,SSC Napoli,Torino FC,2023-2024,2,8,10,5,5,1,5,5,6,5,0.46153846153846156,1.4615384615384615,13,0.23076923076923078,0.8461538461538461,13,0,0,1,3.0,1,1,1,DRAW
444533,2024-03-09 14:00:00+00:00,US Sassuolo Calcio,Frosinone Calcio,2023-2024,0,1,4,14,5,0,1,6,15,5,0.23076923076923078,1.3076923076923077,13,0.0,0.9230769230769231,13,0,0,1,6.0,1,1,0,HOME_TEAM
444525,2024-03-09 14:00:00+00:00,Cagliari Calcio,US Salernitana 1919,2023-2024,1,5,4,9,5,0,2,2,10,5,0.3076923076923077,1.2307692307692308,13,0.07692307692307693,0.6153846153846154,13,0,1,0,4.0,1,4,2,HOME_TEAM
444524,2024-03-09 17:00:00+00:00,Bologna FC 1909,FC Internazionale Milano,2023-2024,5,15,12,2,5,5,15,18,3,5,0.7857142857142857,1.8571428571428572,14,0.8461538461538461,2.5384615384615383,13,0,1,0,4.0,1,0,1,AWAY_TEAM
444527,2024-03-09 19:45:00+00:00,Genoa CFC,AC Monza,2023-2024,1,5,5,7,5,2,8,7,6,5,0.38461538461538464,1.3076923076923077,13,0.3076923076923077,0.8461538461538461,13,0,0,1,1.0,1,2,3,AWAY_TEAM
444530,2024-03-10 11:30:00+00:00,US Lecce,Hellas Verona FC,2023-2024,1,4,4,13,5,1,5,4,6,5,0.38461538461538464,1.1538461538461537,13,0.07142857142857142,0.6428571428571429,14,0,1,0,4.0,1,0,1,AWAY_TEAM
444531,2024-03-10 14:00:00+00:00,AC Milan,Empoli FC,2023-2024,3,10,8,7,5,2,8,7,5,5,0.6923076923076923,1.6923076923076923,13,0.3076923076923077,1.0,13,1,0,0,3.0,1,1,0,HOME_TEAM
444528,2024-03-10 17:00:00+00:00,Juventus FC,Atalanta BC,2023-2024,1,4,6,8,5,2,7,9,8,5,0.6923076923076923,1.5384615384615385,13,0.3076923076923077,1.3846153846153846,13,0,1,0,0.0,1,2,2,DRAW
444526,2024-03-10 19:45:00+00:00,ACF Fiorentina,AS Roma,2023-2024,2,8,8,5,5,4,12,16,7,5,0.6153846153846154,1.8461538461538463,13,0.38461538461538464,1.4615384615384615,13,0,1,0,2.0,1,2,2,DRAW
444529,2024-03-11 19:45:00+00:00,SS Lazio,Udinese Calcio,2023-2024,2,6,7,6,5,1,6,3,4,5,0.46153846153846156,1.0,13,0.15384615384615385,0.6923076923076923,13,1,0,0,3.0,1,1,2,AWAY_TEAM
444535,2024-03-15 19:45:00+00:00,Empoli FC,Bologna FC 1909,2023-2024,2,7,7,6,5,4,12,8,3,5,0.14285714285714285,0.6428571428571429,14,0.23076923076923078,1.1538461538461537,13,0,0,1,3.0,1,0,1,AWAY_TEAM
444543,2024-03-16 14:00:00+00:00,Udinese Calcio,Torino FC,2023-2024,2,8,5,5,5,1,5,5,6,5,0.07142857142857142,1.2142857142857142,14,0.21428571428571427,0.8571428571428571,14,0,1,0,2.0,1,0,2,AWAY_TEAM
444540,2024-03-16 14:00:00+00:00,AC Monza,Cagliari Calcio,2023-2024,3,10,10,8,5,2,8,8,7,5,0.35714285714285715,1.2142857142857142,14,0.07142857142857142,0.6428571428571429,14,0,1,0,2.0,1,1,0,HOME_TEAM
444542,2024-03-16 17:00:00+00:00,US Salernitana 1919,US Lecce,2023-2024,0,1,4,14,5,0,1,1,12,5,0.07142857142857142,0.9285714285714286,14,0.0,0.7142857142857143,14,0,0,1,2.0,1,0,1,AWAY_TEAM
444536,2024-03-16 19:45:00+00:00,Frosinone Calcio,SS Lazio,2023-2024,0,1,4,13,5,1,3,5,7,5,0.42857142857142855,1.6428571428571428,14,0.42857142857142855,1.3571428571428572,14,0,0,1,4.0,1,2,3,AWAY_TEAM
444539,2024-03-17 11:30:00+00:00,Juventus FC,Genoa CFC,2023-2024,1,5,8,9,5,1,4,7,10,5,0.6428571428571429,1.5714285714285714,14,0.21428571428571427,0.8571428571428571,14,0,1,0,2.0,1,0,0,DRAW
444537,2024-03-17 14:00:00+00:00,Hellas Verona FC,AC Milan,2023-2024,2,8,4,4,5,3,10,6,5,5,0.3076923076923077,1.1538461538461537,13,0.5714285714285714,2.0714285714285716,14,0,0,1,1.0,1,1,3,AWAY_TEAM
444541,2024-03-17 17:00:00+00:00,AS Roma,US Sassuolo Calcio,2023-2024,3,10,14,9,5,1,3,4,13,5,0.6428571428571429,2.357142857142857,14,0.14285714285714285,1.0714285714285714,14,1,0,0,3.0,1,1,0,HOME_TEAM
444538,2024-03-17 19:45:00+00:00,FC Internazionale Milano,SSC Napoli,2023-2024,5,15,15,1,5,2,9,11,5,5,0.8571428571428571,2.5714285714285716,14,0.42857142857142855,1.6428571428571428,14,1,0,0,3.0,1,1,1,DRAW
444551,2024-03-30 11:30:00+00:00,SSC Napoli,Atalanta BC,2023-2024,2,9,11,5,5,1,5,7,9,5,0.42857142857142855,1.4285714285714286,14,0.2857142857142857,1.4285714285714286,14,1,0,0,3.0,1,0,3,AWAY_TEAM
444547,2024-03-30 14:00:00+00:00,Genoa CFC,Frosinone Calcio,2023-2024,1,5,6,6,5,0,1,5,11,5,0.35714285714285715,1.3571428571428572,14,0.0,0.8571428571428571,14,0,0,1,3.0,1,1,1,DRAW
444553,2024-03-30 14:00:00+00:00,Torino FC,AC Monza,2023-2024,1,5,5,6,5,4,12,11,8,5,0.42857142857142855,1.0,14,0.35714285714285715,1.0,14,0,1,0,2.0,1,1,0,HOME_TEAM
444549,2024-03-30 17:00:00+00:00,SS Lazio,Juventus FC,2023-2024,2,6,7,7,5,1,6,8,8,5,0.42857142857142855,1.0,14,0.5714285714285714,1.5714285714285714,14,0,0,1,4.0,1,1,0,HOME_TEAM
444546,2024-03-30 19:45:00+00:00,ACF Fiorentina,AC Milan,2023-2024,1,6,5,6,5,3,10,8,6,5,0.5714285714285714,1.8571428571428572,14,0.6,2.1333333333333333,15,0,0,1,1.0,1,1,2,AWAY_TEAM
444544,2024-04-01 10:30:00+00:00,Bologna FC 1909,US Salernitana 1919,2023-2024,4,12,7,3,5,0,1,3,12,5,0.7333333333333333,1.7333333333333334,15,0.07142857142857142,0.7142857142857143,14,1,0,0,3.0,1,3,0,HOME_TEAM
444552,2024-04-01 13:00:00+00:00,US Sassuolo Calcio,Udinese Calcio,2023-2024,1,3,4,11,5,1,5,4,7,5,0.2857142857142857,1.2857142857142858,14,0.21428571428571427,0.7857142857142857,14,0,1,0,4.0,1,1,1,DRAW
444545,2024-04-01 13:00:00+00:00,Cagliari Calcio,Hellas Verona FC,2023-2024,2,8,7,5,5,2,7,5,7,5,0.35714285714285715,1.4285714285714286,14,0.13333333333333333,0.6666666666666666,15,0,0,1,2.0,1,1,1,DRAW
444550,2024-04-01 16:00:00+00:00,US Lecce,AS Roma,2023-2024,1,4,2,8,5,4,13,13,5,5,0.35714285714285715,1.0714285714285714,14,0.35714285714285715,1.5,14,0,0,1,3.0,1,0,0,DRAW
444548,2024-04-01 18:45:00+00:00,FC Internazionale Milano,Empoli FC,2023-2024,4,13,12,2,5,1,4,4,6,5,0.8,2.466666666666667,15,0.2857142857142857,0.9285714285714286,14,1,0,0,1.0,1,2,0,HOME_TEAM
444562,2024-04-05 18:45:00+00:00,US Salernitana 1919,US Sassuolo Calcio,2023-2024,0,1,3,11,5,1,4,3,9,5,0.06666666666666667,0.8666666666666667,15,0.13333333333333333,1.0,15,0,1,0,4.0,1,2,2,DRAW
444559,2024-04-06 13:00:00+00:00,AC Milan,US Lecce,2023-2024,4,13,8,3,5,1,5,2,6,5,0.7142857142857143,1.6428571428571428,14,0.06666666666666667,0.7333333333333333,15,0,1,0,4.0,1,3,0,HOME_TEAM
444561,2024-04-06 16:00:00+00:00,AS Roma,SS Lazio,2023-2024,3,11,10,5,5,2,6,6,7,5,0.6666666666666666,2.2666666666666666,15,0.4666666666666667,1.4666666666666666,15,0,1,0,0.0,1,1,0,HOME_TEAM
444555,2024-04-06 18:45:00+00:00,Empoli FC,Torino FC,2023-2024,1,3,3,7,5,2,8,6,4,5,0.13333333333333333,0.6,15,0.26666666666666666,0.9333333333333333,15,0,0,1,1.0,1,3,2,HOME_TEAM
444556,2024-04-07 10:30:00+00:00,Frosinone Calcio,Bologna FC 1909,2023-2024,0,2,6,9,5,4,12,8,2,5,0.4,1.6666666666666667,15,0.2857142857142857,1.1428571428571428,14,0,0,1,3.0,1,0,0,DRAW
444560,2024-04-07 13:00:00+00:00,AC Monza,SSC Napoli,2023-2024,3,9,7,7,5,2,8,10,7,5,0.4,1.2,15,0.4,1.6,15,0,1,0,0.0,1,2,4,AWAY_TEAM
444554,2024-04-07 16:00:00+00:00,Cagliari Calcio,Atalanta BC,2023-2024,2,8,7,5,5,1,5,7,9,5,0.3333333333333333,1.4,15,0.3333333333333333,1.5333333333333334,15,0,0,1,2.0,1,2,1,HOME_TEAM
444557,2024-04-07 16:00:00+00:00,Hellas Verona FC,Genoa CFC,2023-2024,2,7,4,6,5,1,5,6,6,5,0.2857142857142857,1.1428571428571428,14,0.2,0.8,15,0,0,1,1.0,1,1,2,AWAY_TEAM
444558,2024-04-07 18:45:00+00:00,Juventus FC,ACF Fiorentina,2023-2024,1,5,6,7,5,1,6,6,6,5,0.6,1.4666666666666666,15,0.2857142857142857,1.0714285714285714,14,1,0,0,1.0,1,1,0,HOME_TEAM
444563,2024-04-08 18:45:00+00:00,Udinese Calcio,FC Internazionale Milano,2023-2024,1,5,4,7,5,4,13,10,2,5,0.06666666666666667,1.1333333333333333,15,0.8571428571428571,2.4285714285714284,14,0,0,1,4.0,1,1,2,AWAY_TEAM
444568,2024-04-12 18:45:00+00:00,SS Lazio,US Salernitana 1919,2023-2024,2,6,5,6,5,0,2,5,11,5,0.4666666666666667,1.0,15,0.06666666666666667,0.6666666666666666,15,0,0,1,3.0,1,4,1,HOME_TEAM
444569,2024-04-13 13:00:00+00:00,US Lecce,Empoli FC,2023-2024,1,5,2,5,5,1,3,3,7,5,0.3333333333333333,1.0,15,0.26666666666666666,0.8666666666666667,15,0,1,0,2.0,1,1,0,HOME_TEAM
444572,2024-04-13 16:00:00+00:00,Torino FC,Juventus FC,2023-2024,2,8,6,4,5,1,5,4,5,5,0.4666666666666667,1.0,15,0.5333333333333333,1.4666666666666666,15,0,0,1,2.0,1,0,0,DRAW
444565,2024-04-13 18:45:00+00:00,Bologna FC 1909,AC Monza,2023-2024,3,10,6,2,5,2,6,7,11,5,0.75,1.8125,16,0.3333333333333333,0.9333333333333333,15,0,1,0,0.0,1,0,0,DRAW
444570,2024-04-14 10:30:00+00:00,SSC Napoli,Frosinone Calcio,2023-2024,2,8,8,8,5,0,3,4,6,5,0.4,1.3333333333333333,15,0.0,0.8666666666666667,15,1,0,0,4.0,1,2,2,DRAW
444571,2024-04-14 13:00:00+00:00,US Sassuolo Calcio,AC Milan,2023-2024,1,5,4,5,5,5,15,10,2,5,0.26666666666666666,1.2666666666666666,15,0.625,2.125,16,0,0,1,1.0,1,3,3,DRAW
444567,2024-04-14 18:45:00+00:00,FC Internazionale Milano,Cagliari Calcio,2023-2024,4,13,8,3,5,3,10,8,5,5,0.8125,2.4375,16,0.06666666666666667,0.6,15,1,0,0,2.0,1,2,2,DRAW
444566,2024-04-15 16:30:00+00:00,ACF Fiorentina,Genoa CFC,2023-2024,1,5,5,6,5,1,5,6,7,5,0.5333333333333333,1.8,15,0.25,0.875,16,1,0,0,5.0,1,1,1,DRAW
444564,2024-04-15 18:45:00+00:00,Atalanta BC,Hellas Verona FC,2023-2024,1,4,7,10,5,2,7,5,6,5,0.7142857142857143,2.2142857142857144,14,0.125,0.6875,16,1,0,0,1.0,1,2,2,DRAW
444576,2024-04-19 16:30:00+00:00,Genoa CFC,SS Lazio,2023-2024,1,6,6,6,5,3,9,9,6,5,0.3333333333333333,1.3333333333333333,15,0.4375,1.375,16,1,0,0,1.0,1,0,1,AWAY_TEAM
444574,2024-04-19 18:45:00+00:00,Cagliari Calcio,Juventus FC,2023-2024,2,8,9,7,5,1,6,3,3,5,0.375,1.4375,16,0.5,1.375,16,0,0,1,3.0,1,2,2,DRAW
444575,2024-04-20 16:00:00+00:00,Empoli FC,SSC Napoli,2023-2024,1,3,3,7,5,1,6,8,9,5,0.1875,0.75,16,0.4375,1.75,16,1,0,0,1.0,1,1,0,HOME_TEAM
444577,2024-04-20 18:45:00+00:00,Hellas Verona FC,Udinese Calcio,2023-2024,1,5,6,8,5,1,5,5,7,5,0.26666666666666666,1.1333333333333333,15,0.2,0.8,15,0,1,0,6.0,1,1,0,HOME_TEAM
444582,2024-04-21 10:30:00+00:00,US Sassuolo Calcio,US Lecce,2023-2024,1,6,7,7,5,2,7,2,4,5,0.25,1.375,16,0.0625,0.6875,16,0,1,0,2.0,1,0,3,AWAY_TEAM
444583,2024-04-21 13:00:00+00:00,Torino FC,Frosinone Calcio,2023-2024,2,8,6,4,5,0,3,5,7,5,0.4375,0.9375,16,0.0,0.9375,16,0,1,0,0.0,1,0,0,DRAW
444581,2024-04-21 16:00:00+00:00,US Salernitana 1919,ACF Fiorentina,2023-2024,0,1,5,14,5,0,3,4,6,5,0.0625,0.9375,16,0.26666666666666666,1.0,15,0,0,1,3.0,1,0,2,AWAY_TEAM
444579,2024-04-21 18:45:00+00:00,AC Monza,Atalanta BC,2023-2024,2,7,6,7,5,1,5,9,8,5,0.375,1.25,16,0.3125,1.5,16,0,0,1,3.0,1,1,2,AWAY_TEAM
444580,2024-04-22 16:30:00+00:00,AS Roma,Bologna FC 1909,2023-2024,3,11,8,3,5,2,8,4,1,5,0.6875,2.1875,16,0.26666666666666666,1.0666666666666667,15,0,0,1,2.0,1,1,3,AWAY_TEAM
444578,2024-04-22 18:45:00+00:00,AC Milan,FC Internazionale Milano,2023-2024,4,13,12,5,5,3,11,8,4,5,0.7333333333333333,1.7333333333333334,15,0.8666666666666667,2.4,15,0,0,1,6.0,1,1,2,AWAY_TEAM
444573,2024-04-25 18:00:00+00:00,Udinese Calcio,AS Roma,2023-2024,1,4,4,7,5,2,8,5,5,5,0.0625,1.125,16,0.3333333333333333,1.4,15,0,0,1,4.0,1,1,2,AWAY_TEAM
444587,2024-04-26 18:45:00+00:00,Frosinone Calcio,US Salernitana 1919,2023-2024,0,4,5,6,5,0,1,3,12,5,0.375,1.5625,16,0.0625,0.6875,16,0,1,0,2.0,1,3,0,HOME_TEAM
444592,2024-04-27 13:00:00+00:00,US Lecce,AC Monza,2023-2024,3,10,5,3,5,1,4,4,7,5,0.375,1.0,16,0.3125,0.875,16,0,1,0,2.0,1,1,1,DRAW
444590,2024-04-27 16:00:00+00:00,Juventus FC,AC Milan,2023-2024,1,6,3,3,5,3,10,12,7,5,0.625,1.4375,16,0.5882352941176471,2.176470588235294,17,1,0,0,1.0,1,0,0,DRAW
444591,2024-04-27 18:45:00+00:00,SS Lazio,Hellas Verona FC,2023-2024,4,12,9,4,5,1,5,6,8,5,0.5,1.1875,16,0.11764705882352941,0.7647058823529411,17,0,1,0,2.0,1,1,0,HOME_TEAM
444589,2024-04-28 10:30:00+00:00,FC Internazionale Milano,Torino FC,2023-2024,3,11,9,5,5,2,8,5,3,5,0.7647058823529411,2.411764705882353,17,0.25,1.0,16,1,0,0,3.0,1,2,0,HOME_TEAM
444585,2024-04-28 13:00:00+00:00,Bologna FC 1909,Udinese Calcio,2023-2024,3,11,7,1,5,0,1,3,8,5,0.7058823529411765,1.7058823529411764,17,0.1875,0.75,16,0,0,1,3.0,1,1,1,DRAW
444584,2024-04-28 16:00:00+00:00,Atalanta BC,Empoli FC,2023-2024,2,8,10,7,5,2,6,4,6,5,0.6666666666666666,2.2,15,0.25,0.8125,16,1,0,0,3.0,1,2,0,HOME_TEAM
444593,2024-04-28 16:00:00+00:00,SSC Napoli,AS Roma,2023-2024,1,5,7,9,5,3,10,5,4,5,0.375,1.375,16,0.375,1.4375,16,0,0,1,2.0,1,2,2,DRAW
444586,2024-04-28 18:45:00+00:00,ACF Fiorentina,US Sassuolo Calcio,2023-2024,1,5,6,6,5,0,3,6,10,5,0.5,1.75,16,0.125,1.0625,16,0,0,1,1.0,1,5,1,HOME_TEAM
444588,2024-04-29 18:45:00+00:00,Genoa CFC,Cagliari Calcio,2023-2024,1,6,4,4,5,1,6,7,7,5,0.3125,1.25,16,0.0625,0.6875,16,0,0,1,3.0,1,3,0,HOME_TEAM
444602,2024-05-03 18:45:00+00:00,Torino FC,Bologna FC 1909,2023-2024,1,5,3,5,5,2,9,7,2,5,0.4117647058823529,0.8823529411764706,17,0.3125,1.1875,16,0,0,1,2.0,1,0,0,DRAW
444598,2024-05-04 16:00:00+00:00,AC Monza,SS Lazio,2023-2024,0,2,4,8,5,4,12,7,2,5,0.35294117647058826,1.2352941176470589,17,0.47058823529411764,1.3529411764705883,17,0,1,0,2.0,1,2,2,DRAW
444601,2024-05-04 18:45:00+00:00,US Sassuolo Calcio,FC Internazionale Milano,2023-2024,0,3,7,14,5,4,13,10,4,5,0.23529411764705882,1.2941176470588236,17,0.875,2.375,16,1,0,0,3.0,1,1,0,HOME_TEAM
444594,2024-05-05 10:30:00+00:00,Cagliari Calcio,US Lecce,2023-2024,1,6,7,9,5,2,8,5,4,5,0.35294117647058826,1.4705882352941178,17,0.11764705882352941,0.8235294117647058,17,0,1,0,2.0,1,1,1,DRAW
444596,2024-05-05 13:00:00+00:00,Hellas Verona FC,ACF Fiorentina,2023-2024,1,5,5,6,5,2,7,9,5,5,0.3125,1.125,16,0.3125,1.0625,16,0,0,1,1.0,1,2,1,HOME_TEAM
444595,2024-05-05 13:00:00+00:00,Empoli FC,Frosinone Calcio,2023-2024,2,6,4,7,5,1,7,6,3,5,0.23529411764705882,0.7647058823529411,17,0.0,0.8823529411764706,17,0,0,1,3.0,1,0,0,DRAW
444597,2024-05-05 16:00:00+00:00,AC Milan,Genoa CFC,2023-2024,2,8,9,6,5,2,8,7,4,5,0.6875,1.6875,16,0.23529411764705882,0.8823529411764706,17,1,0,0,1.0,1,3,3,DRAW
444599,2024-05-05 18:45:00+00:00,AS Roma,Juventus FC,2023-2024,2,8,6,6,5,1,6,3,3,5,0.6470588235294118,2.1176470588235294,17,0.47058823529411764,1.411764705882353,17,0,0,1,1.0,1,1,1,DRAW
444600,2024-05-06 16:00:00+00:00,US Salernitana 1919,Atalanta BC,2023-2024,0,1,3,14,5,3,10,10,5,5,0.058823529411764705,0.8823529411764706,17,0.35294117647058826,1.5294117647058822,17,0,0,1,5.0,1,1,2,AWAY_TEAM
444603,2024-05-06 18:45:00+00:00,Udinese Calcio,SSC Napoli,2023-2024,0,2,4,7,5,1,5,8,10,5,0.058823529411764705,1.1176470588235294,17,0.4117647058823529,1.6470588235294117,17,0,0,1,5.0,1,1,1,DRAW
444606,2024-05-10 18:45:00+00:00,Frosinone Calcio,FC Internazionale Milano,2023-2024,1,7,5,2,5,3,10,8,5,5,0.4117647058823529,1.6470588235294117,17,0.8235294117647058,2.235294117647059,17,0,0,1,2.0,1,0,5,AWAY_TEAM
444613,2024-05-11 16:00:00+00:00,SSC Napoli,Bologna FC 1909,2023-2024,1,6,9,8,5,1,7,4,2,5,0.35294117647058826,1.411764705882353,17,0.29411764705882354,1.1176470588235294,17,0,1,0,0.0,1,0,2,AWAY_TEAM
444612,2024-05-11 18:45:00+00:00,AC Milan,Cagliari Calcio,2023-2024,1,6,10,8,5,1,6,7,9,5,0.6470588235294118,1.7647058823529411,17,0.058823529411764705,0.6470588235294118,17,1,0,0,4.0,1,5,1,HOME_TEAM
444610,2024-05-12 10:30:00+00:00,SS Lazio,Empoli FC,2023-2024,3,10,8,4,5,2,7,4,5,5,0.5294117647058824,1.1764705882352942,17,0.23529411764705882,0.7647058823529411,17,1,0,0,2.0,1,2,0,HOME_TEAM
444607,2024-05-12 13:00:00+00:00,Genoa CFC,US Sassuolo Calcio,2023-2024,2,8,9,6,5,1,5,7,13,5,0.35294117647058826,1.3529411764705883,17,0.11764705882352941,1.0588235294117647,17,1,0,0,3.0,1,2,1,HOME_TEAM
444608,2024-05-12 13:00:00+00:00,Hellas Verona FC,Torino FC,2023-2024,2,7,6,6,5,0,3,2,5,5,0.35294117647058826,1.1764705882352942,17,0.23529411764705882,0.9411764705882353,17,0,1,0,0.0,1,1,2,AWAY_TEAM
444609,2024-05-12 16:00:00+00:00,Juventus FC,US Salernitana 1919,2023-2024,1,7,4,3,5,0,1,4,13,5,0.5882352941176471,1.3529411764705883,17,0.058823529411764705,0.6470588235294118,17,1,0,0,3.0,1,1,1,DRAW
444604,2024-05-12 18:45:00+00:00,Atalanta BC,AS Roma,2023-2024,3,10,9,6,5,2,8,7,7,5,0.6875,2.1875,16,0.35294117647058826,1.4705882352941178,17,0,1,0,2.0,1,2,1,HOME_TEAM
444611,2024-05-13 16:30:00+00:00,US Lecce,Udinese Calcio,2023-2024,2,8,6,5,5,0,2,4,7,5,0.35294117647058826,1.0,17,0.17647058823529413,0.7647058823529411,17,0,1,0,2.0,1,0,2,AWAY_TEAM
444605,2024-05-13 18:45:00+00:00,ACF Fiorentina,AC Monza,2023-2024,2,7,9,5,5,0,3,6,9,5,0.5294117647058824,1.9411764705882353,17,0.29411764705882354,0.8823529411764706,17,1,0,0,1.0,1,2,1,HOME_TEAM
444615,2024-05-17 18:45:00+00:00,ACF Fiorentina,SSC Napoli,2023-2024,3,10,11,5,5,0,3,5,8,5,0.5555555555555556,1.9444444444444444,18,0.3888888888888889,1.6111111111111112,18,1,0,0,4.0,1,2,2,DRAW
444617,2024-05-18 16:00:00+00:00,US Lecce,Atalanta BC,2023-2024,2,8,6,4,5,4,13,10,5,5,0.3333333333333333,0.9444444444444444,18,0.3888888888888889,1.5555555555555556,18,0,0,1,1.0,1,0,2,AWAY_TEAM
444622,2024-05-18 18:45:00+00:00,Torino FC,AC Milan,2023-2024,1,6,2,3,5,1,6,12,9,5,0.3888888888888889,0.8333333333333334,18,0.5555555555555556,2.0555555555555554,18,0,0,1,5.0,1,3,1,HOME_TEAM
444621,2024-05-19 10:30:00+00:00,US Sassuolo Calcio,Cagliari Calcio,2023-2024,1,4,6,13,5,0,3,6,13,5,0.2777777777777778,1.2777777777777777,18,0.05555555555555555,0.6666666666666666,18,0,0,1,3.0,1,0,2,AWAY_TEAM
444618,2024-05-19 13:00:00+00:00,AC Monza,Frosinone Calcio,2023-2024,0,3,5,7,5,1,6,5,7,5,0.3333333333333333,1.2777777777777777,18,0.0,0.8333333333333334,18,1,0,0,5.0,1,0,1,AWAY_TEAM
444623,2024-05-19 13:00:00+00:00,Udinese Calcio,Empoli FC,2023-2024,1,5,5,5,5,1,4,1,5,5,0.05555555555555555,1.1111111111111112,18,0.2222222222222222,0.7222222222222222,18,0,1,0,0.0,1,1,1,DRAW
444616,2024-05-19 16:00:00+00:00,FC Internazionale Milano,SS Lazio,2023-2024,3,10,11,4,5,4,13,10,3,5,0.7777777777777778,2.388888888888889,18,0.4444444444444444,1.3888888888888888,18,1,0,0,2.0,1,1,1,DRAW
444619,2024-05-19 18:45:00+00:00,AS Roma,Genoa CFC,2023-2024,1,5,7,9,5,2,8,9,6,5,0.6111111111111112,2.0555555555555554,18,0.2222222222222222,1.0,18,0,0,1,5.0,1,1,0,HOME_TEAM
444620,2024-05-20 16:30:00+00:00,US Salernitana 1919,Hellas Verona FC,2023-2024,0,1,3,12,5,2,7,6,6,5,0.05555555555555555,0.8888888888888888,18,0.1111111111111111,0.7222222222222222,18,1,0,0,1.0,1,1,2,AWAY_TEAM
444614,2024-05-20 18:45:00+00:00,Bologna FC 1909,Juventus FC,2023-2024,2,9,6,2,5,0,5,4,4,5,0.6666666666666666,1.6666666666666667,18,0.4444444444444444,1.3888888888888888,18,0,1,0,2.0,1,3,3,DRAW
444625,2024-05-23 18:45:00+00:00,Cagliari Calcio,ACF Fiorentina,2023-2024,1,5,6,11,5,3,10,12,6,5,0.3333333333333333,1.4444444444444444,18,0.29411764705882354,1.0588235294117647,17,0,0,1,3.0,1,2,3,AWAY_TEAM
444628,2024-05-24 18:45:00+00:00,Genoa CFC,Bologna FC 1909,2023-2024,2,7,8,6,5,2,9,9,5,5,0.3888888888888889,1.3888888888888888,18,0.3333333333333333,1.1666666666666667,18,0,1,0,2.0,1,2,0,HOME_TEAM
444630,2024-05-25 16:00:00+00:00,Juventus FC,AC Monza,2023-2024,0,5,7,7,5,0,2,5,8,5,0.5555555555555556,1.3333333333333333,18,0.2777777777777778,0.8888888888888888,18,1,0,0,3.0,1,2,0,HOME_TEAM
444632,2024-05-25 18:45:00+00:00,AC Milan,US Salernitana 1919,2023-2024,1,5,10,9,5,0,1,3,10,5,0.6666666666666666,1.9444444444444444,18,0.05555555555555555,0.6666666666666666,18,0,1,0,4.0,1,3,3,DRAW
444624,2024-05-26 16:00:00+00:00,Atalanta BC,Torino FC,2023-2024,5,15,10,3,5,2,8,5,4,5,0.7058823529411765,2.176470588235294,17,0.2777777777777778,1.0,18,0,0,1,3.0,1,3,0,HOME_TEAM
444633,2024-05-26 16:00:00+00:00,SSC Napoli,US Lecce,2023-2024,0,3,5,8,5,1,5,5,6,5,0.3333333333333333,1.3333333333333333,18,0.1111111111111111,0.8333333333333334,18,1,0,0,4.0,1,0,0,DRAW
